12.12.21,stretch,1
12.12.21,math,2
13.12.21,stretch,15
14.12.21,stretch,15.75
16.12.21,stretch,15.75
16.12.21,math,22.137238025665283
18.12.21,math,0.8754723548889161
18.12.21,stretch,22.835104489326476
19.12.21,math,1.8526957313219705
19.12.21,equilibrium,2.758874515692393
19.12.21,stretch,28.348623911539713
20.12.21,math,1.4803050835927327
20.12.21,research,0.3424079497655233
20.12.21,cae,1.742996382713318
20.12.21,research,0.30987764994303385
20.12.21,research,0.6733569661776225
20.12.21,equilibrium,2.7529404838879903
20.12.21,stretch,28.745988210042317
21.12.21,equilibrium,4.80417377948761
22.12.21,math,2.1223667939503987
22.12.21,cae,2.958817950884501
22.12.21,research,5.217501215140024
22.12.21,cae,37.415258065859476
22.12.21,equilibrium,7.111772616704305
22.12.21,stretch,36.62234953244527
22.12.21,cae,5.4691232999165855
23.12.21,math,1.2458963513374328
23.12.21,cae,4.28334508339564
23.12.21,orders,0.9668412168820699
23.12.21,research,5.79345086812973
23.12.21,equilibrium,8.171877253055573
23.12.21,research,46.32301390171051
23.12.21,research,0.9188201149304708
23.12.21,research,10.064142449696858
23.12.21,cae,5.438042887051901
24.12.21,orders,4.2305026173591616
24.12.21,equilibrium,10.275237866242726
24.12.21,orders,78.20090453227361
24.12.21,stretch,40.4735169172287
24.12.21,math,1.6056781490643819
24.12.21,cae,4.893532931804657
24.12.21,cae,44.829621597131094
24.12.21,orders,77.74926666816076
24.12.21,cae,7.6523279825846355
25.12.21,math,1.6032540837923686
25.12.21,equilibrium,11.336144081751506
25.12.21,cae,3.485151533285777
25.12.21,cae,6.743809362252553
26.12.21,cae,70
26.12.21,equilibrium,11.286921334266662
26.12.21,orders,7.3881615479787195
26.12.21,cae,9.823340352376302
26.12.21,math,1.9576546986897787
26.12.21,research,0.2677333156267802
26.12.21,research,0.02168248494466146
26.12.21,research,0.04320473273595174
26.12.21,istqb,16.90636774698893
26.12.21,cae,10
27.12.21,math,0.8313157836596171
27.12.21,orders,1.0949165542920432
27.12.21,research,30.5324356516202291
27.12.21,cae,5
27.12.21,istqb,20
28.12.21,math,3.1232868154843647
28.12.21,istqb,11.66573809782664
28.12.21,orders,66.17979054848352
28.12.21,equilibrium,17.22877318461736
28.12.21,cae,4.753927449385325
28.12.21,stretch,50.55550703207652
28.12.21,cae,5
29.12.21,cae,30
29.12.21,math,2.5826056003570557
29.12.21,cae,3.8708791812260945
29.12.21,orders,24.702462347348533
29.12.21,orders,27.982961984475455
29.12.21,orders,41.78686946630478
29.12.21,orders,17.058310918013254
29.12.21,stretch,48.59821134805679
30.12.21,orders,23.302881983915963
31.12.21,equilibrium,18
30.12.21,cae,4.0018235127131145
31.12.21,research,35.62057766914368
31.12.21,research,36.39817083676656
31.12.21,research,3.301479502518972
31.12.21,stretch,48.67364388306935
01.01.22,math,3.96073358853658
01.01.22,cae,8.79015768369039
01.01.22,research,22.292159036795299
01.01.22,cae,19.794806230068207
01.01.22,research,61.9365078369776408
02.01.22,cae,72.794806230068207
02.01.22,research,24.62172224919001
02.01.22,research,7.114114797115326
02.01.22,research,24.79894256591797
02.01.22,equilibrium,16.11167906522751
02.01.22,math,2.9328765352567037
02.01.22,orders,55.81532655159632
03.01.22,stretch,51.91051332950592
03.01.22,orders,77.36947654883066
03.01.22,math,35
04.01.22,orders,20.32278971672058
04.01.22,equilibrium,26.03656021753947
04.01.22,math,22.66305143435796
04.01.22,orders,67.31023898124695
04.01.22,orders,30.13173719644546508
04.01.22,math,28.275512663523354
04.01.22,orders,60
05.01.22,research,1.865782582759857
05.01.22,research,1.1202986677487692
05.01.22,research,7.2258347829182945
05.01.22,research,2.2844637036323547
05.01.22,research,0.5892216722170512
05.01.22,research,0.47681596676508586
05.01.22,math,58.65362676779429
06.01.22,cae,10
07.01.22,cae,10
08.01.22,equilibrium,27.583873967329662
14.01.22,cae,45
15.01.22,equilibrium,27.542768251895904
15.01.22,research,35
17.01.22,stretch,53.742892467975615
21.01.22,stretch,53.8290273308754
31.05.22,stretch,62.659033918380736
08.06.22,stretch,50.62344456513723
